Id_station;code_Hydro;nom_station;longitude;latitude;Periode;Automne;Hiver;Printemps;Été
296;J820231001;L'OUST-A-PLEUGRIFFET-[LA-TERTRAIE];-2.640545;47.983585;2005;5.683710361121637;18.2543097217034;10.887263388043475;4.740822432759252
139;J850231002;L'OUST-A-SAINT-GRAVE-[ECHUSE-LE-GUELIN];-2.256962;47.739105;2005;13.881022740810913;43.0062210526709;26.376995968478266;11.66953330230854
319;K022001001;LA-LOIRE-A-BRIVES-CHARENSAC;3.928910;45.041199;2005;13.078879195528607;16.102156612999625;15.792061061231884;6.865188471967754
119;K055001010;LA-LOIRE-A-BAS-EN-BASSET;4.117993;45.295231;2005;32.06142920462297;48.58552303137841;46.37223811086957;24.544054348479296
81;K069001001;LA-LOIRE-A-MONTROND-LES-BAINS;4.225359;45.643330;2005;41.90159864910951;65.47693467463579;61.93089995108696;34.19239422205936
66;K079001010;LA-LOIRE-A-BALBIGNY;4.182092;45.816048;2005;50.179072026146265;81.78744958348898;77.00675635615941;42.77729863576402
421;K117321001;L'ARCONCE-A-MONTCEAUX-L'ETOILE;4.049810;46.357975;2005;3.63168128685108;8.214766204333209;6.503542596376811;3.585782020520337
46;K118001010;LA-LOIRE-A-DIGOIN;3.983036;46.478168;2005;70.07921112959454;123.6235703623459;112.59778063550723;64.00099776877977
348;K125181001;L'ARROUX-A-DRACY-SAINT-LOUP-[SURMOULIN];4.320197;47.000771;2005;4.972324115574081;13.119184748225624;9.520755027536232;4.689061518138512
176;K132181010;L'ARROUX-A-ETANG-SUR-ARROUX-[PONT-DU-TACOT];4.192479;46.851460;2005;13.427894205380824;39.63001702652223;25.870476640942027;11.63628777903994
149;K134181001;L'ARROUX-A-RIGNY-SUR-ARROUX;4.034500;46.534573;2005;16.046338581659718;46.18188581583863;31.208597557246375;14.366698140344448
334;K138301001;LA-BOURBINCE-A-VITRY-EN-CHAROLLAIS;4.078511;46.471760;2005;4.920901165593027;10.976172325737767;8.802761822463768;4.728586951630634
120;K139181001;L'ARROUX-A-DIGOIN;3.989245;46.494965;2005;21.18488461348996;57.6097269174449;40.52238702681159;19.39000982850861
28;K144001010;LA-LOIRE-A-GILLY-SUR-LOIRE;3.766203;46.538029;2005;92.7990644789693;184.50603424691815;156.61369131956522;85.64562965005496
371;K156302001;LA-BESBRE-A-SAINT-POURCAIN-SUR-BESBRE;3.654197;46.476807;2005;5.2732613732474425;10.976127293612253;9.12726021847826;5.556048891168927
22;K170001010;LA-LOIRE-A-DECIZE;3.456656;46.823261;2005;101.744953629784;204.32386105752707;175.80448871992755;97.49093978966656
204;K177301001;L'ARON-A-VERNEUIL;3.575832;46.851902;2005;9.29056221144373;25.612172598057526;18.4428989365942;8.798261692194943
19;K193001010;LA-LOIRE-A-NEVERS;3.165332;46.982811;2005;116.84642629632437;243.34770173813973;207.06728263550727;113.65584695712715
479;K196000101;LA-NIEVRE-A-URZY;3.203838;47.062592;2005;3.173363377415688;8.357864823309674;6.347812990579711;3.155979954195676
468;K209081001;L'ALLIER-A-SAINT-HAON-[NOUVEAU-MONDE];3.743387;44.838886;2005;6.702460604016673;9.146054568173328;8.190232915217392;3.722053297544888
282;K221084201;L'ALLIER-A-MONISTROL-D'ALLIER;3.646930;44.967262;2005;12.822511381583936;21.506566018304078;18.956530801811592;9.625345202638329
179;K230081001;L'ALLIER-A-LANGEAC;3.490293;45.116776;2005;15.434211348995833;26.40503037317893;23.344172857608697;12.45758143019421
150;K233081001;L'ALLIER-A-VIEILLE-BRIOUDE;3.408877;45.260990;2005;17.461016321333837;30.31808803287262;26.66417377210145;14.740293179552951
123;K243081001;L'ALLIER-A-AGNAT-[PONT-D'AUZON];3.356327;45.385639;2005;20.716606294050777;35.981142402316024;31.95872528478261;18.428745270428728
312;K258301001;L'ALAGNON-A-LEOTOING-[LANAU];3.219237;45.355835;2005;9.31636470784388;21.75353018602914;17.961595030797103;7.936293338219128
284;K259301001;L'ALAGNON-A-LEMPDES;3.265552;45.383595;2005;9.439296215990906;21.970318781098246;18.16465556557971;8.076336209967021
72;K268081001;L'ALLIER-A-VIC-LE-COMTE;3.201914;45.660950;2005;43.48634243615006;88.13509798505791;73.92845902789855;38.662171749725175
74;K268082001;L'ALLIER-A-COUDES;3.210562;45.615017;2005;43.32388673929518;87.88420548375046;73.66564915905798;38.45564930853793
370;K278301001;LA-MORGE-A-MARINGUES-[COTE-ROUGE];3.313360;45.908718;2005;4.313154980295566;9.01934776391483;7.165079226086957;4.623358299010627
61;K279081001;L'ALLIER-A-LIMONS;3.447805;45.969471;2005;52.19457212050019;105.7833070354875;88.96736595507247;49.09736326090143
339;K287191001;LA-DORE-A-SAINT-GERVAIS-SOUS-MEYMONT-[MAISON-DU-PARC-/-GIROUX-DORE];3.610453;45.689342;2005;8.935851697612733;18.669059105715352;17.487088448550725;10.031792211799193
225;K295000101;LA-DORE-A-PESCHADOIRES-[PONT-DE-DORE];3.501647;45.838894;2005;14.154047229632436;29.590128095255885;26.556629030072468;15.866190851593991
200;K298191001;LA-DORE-A-DORAT;3.477694;45.891178;2005;14.425252848806366;30.030718631303696;27.00054206050725;16.204912946866987
50;K303081001;L'ALLIER-A-SAINT-YORRE;3.459129;46.062206;2005;68.80803015611974;139.41638701008594;119.30673261123188;67.76308359655552
49;K313000200;L'ALLIER-A-BILLY;3.422216;46.234787;2005;71.9518276839712;146.02339209152035;125.3650653289855;71.90145139831439
222;K329202001;LA-SIOULE-A-SAINT-PRIEST-DES-CHAMPS-[FADES-BESSERVE];2.796074;45.973541;2005;9.612656925350512;22.78421228688831;18.339122475;10.969760676438256
240;K329304201;LA-SIOULE-A-MIREMONT-[PONT-DU-BOUCHET];2.769905;45.927765;2005;8.8665545066313;21.094257112439298;16.917499585507247;10.07111180835471
208;K330201001;LA-SIOULE-A-CHATEAUNEUF-LES-BAINS;2.901437;46.029648;2005;10.127197529746116;23.96359593500187;19.306646626086955;11.598680169659216
191;K332201001;LA-SIOULE-A-EBREUIL;3.094394;46.116306;2005;11.323357666540357;26.567332960776987;21.522245124275365;13.02403631293514
442;K337301001;LA-BOUBLE-A-CHAREIL-CINTRAT;3.226816;46.263187;2005;2.417810056081849;4.827534183787822;4.448124623188406;2.862582991938439
141;K338201001;LA-SIOULE-A-SAINT-POURCAIN-SUR-SIOULE;3.296513;46.309258;2005;14.837798334217508;33.3700404213672;27.95731717210145;17.27317087064859
32;K340081001;L'ALLIER-A-CHATEL-DE-NEUVRE;3.316919;46.402195;2005;89.03039401212581;183.5310087090026;157.94728727971017;92.53380665958228
29;K345081001;L'ALLIER-A-MOULINS;3.325951;46.561119;2005;90.51501419211822;186.13360350466945;160.84461606376811;94.51947056394285
24;K357081010;L'ALLIER-A-LIVRY-[PONT-DU-VEURDRE];3.048922;46.758465;2005;92.9768050602501;191.32323638924169;166.495216792029;98.1494986229388
23;K365081001;L'ALLIER-A-CUFFY;3.069838;46.946579;2005;94.87201774460024;195.64784719350016;171.23531127065218;101.11319349212164
9;K400001010;LA-LOIRE-A-COURS-LES-BARRES-[GIVRY];3.072113;47.015995;2005;216.1264049010989;450.29869181023537;387.45844312282605;219.57721037376328
8;K415001010;LA-LOIRE-A-CHATILLON-SUR-LOIRE;2.767478;47.591614;2005;226.3610988628268;477.6322162375793;411.6839317967392;233.34878407914988
7;K447001001;LA-LOIRE-A-BLOIS;1.335148;47.584957;2005;230.58460253467223;493.66778269592834;431.9623056518116;246.70277869659216
263;K467000201;LE-BEUVRON-A-TOUR-EN-SOLOGNE;1.499856;47.539513;2005;3.9610697017809775;8.063380610011206;7.398406309057971;4.355795804690363
375;K478000201;LE-COSSON-A-VINEUIL;1.366282;47.579849;2005;2.7648267226222054;5.506012666417631;5.126050776811594;3.019830613411506
355;K479301001;LE-COSSON-A-CHAILLES;1.309387;47.543686;2005;2.8187438431223946;5.6010731707134855;5.210477918115942;3.074143179186515
6;K480001001;LA-LOIRE-A-ONZAIN-[PONT-DE-CHAUMONT];1.190335;47.485577;2005;238.8644515009473;510.2337573418005;447.0962208344203;255.61846503664347
464;K509090001;LE-CHER-A-CHAMBONCHARD;2.548947;46.176807;2005;2.6246508783630165;6.005459292118043;5.1322113344202895;3.116067086478564
323;K518302002;LA-TARDES-A-EVAUX-LES-BAINS;2.445516;46.184055;2005;4.523442298976885;11.538452833769146;9.924261394927536;5.224840350677904
193;K520090201;LE-CHER-A-TEILLET-ARGENTY;2.535101;46.241516;2005;8.064083028040924;19.653738341800523;16.90997218405797;9.419017037009894
188;K522090001;LE-CHER-A-LAVAULT-SAINTE-ANNE;2.602513;46.312336;2005;8.495959866616143;20.490883991408293;17.713030678623188;9.91710802381825
297;K538302101;L'AUMANCE-A-HERISSON-[PONT-DE-LA-ROCHE];2.674327;46.529091;2005;3.511222228116712;7.075910883451625;6.723673380072464;4.108117611212898
107;K540092001;LE-CHER-A-SAINT-AMAND-MONTROND;2.490608;46.725914;2005;15.48414181280788;34.41017685431453;31.13624726702899;18.09602474312935
453;K555230001;L'YEVRE-A-SAVIGNY-EN-SEPTAINE;2.563278;47.050098;2005;2.5530483323228497;5.285031952185282;4.395473096014493;2.6710613470135582
432;K565301001;L'AURON-A-BOURGES-[L'ORMEDIOT];2.448059;47.036964;2005;2.484364323228496;5.008472718714979;4.420095090217392;2.6769234063759617
164;K571231001;L'YEVRE-A-FOECY;2.169076;47.187202;2005;10.184566531640773;20.85055272581248;18.06096318369565;10.798977640527664
333;K610243201;L'ARNON-A-SAINT-BAUDEL-[LES-GOURS];2.167549;46.848846;2005;3.4711070583554378;7.571823048935376;6.78315230615942;3.9210391663613047
158;K619242001;L'ARNON-A-MEREAU-[ALNAY];2.032453;47.180515;2005;9.299275121636985;19.333586877101236;17.12620276521739;10.031676950531333
426;K633252001;LA-GRANDE-SAULDRE-A-BRINON-SUR-SAULDRE-;2.258763;47.564098;2005;3.2254691208791213;8.187194375420246;6.220899623188405;3.3388316687431296
234;K640250011;LA-SAULDRE-A-SALBRIS;2.033180;47.423405;2005;6.208337891625616;14.931632388494585;11.96611724384058;6.5860277248076216
151;K649251001;LA-SAULDRE-A-SELLES-SUR-CHER;1.534966;47.286491;2005;10.255635758999622;23.263347164736647;19.639434728985503;11.171065253572737
36;K650091001;LE-CHER-A-CHATILLON-SUR-CHER;1.488143;47.270248;2005;50.41785572716938;108.25073623384384;96.18938467608696;56.4752398050568
27;K671091001;LE-CHER-A-TOURS-[PONT-SAINT-SAUVEUR];0.678009;47.373104;2005;58.09060993065555;124.03524530407172;110.808715467029;65.05447108281422
26;K672000201;LE-CHER-A-SAVONNIERES;0.545781;47.348759;2005;58.27585225161045;124.3939572375794;111.17510912644929;65.27921280102602
4;K683002001;LA-LOIRE-A-LANGEAIS;0.405306;47.319859;2005;303.375088;647.9670497743742;572.4518079481884;329.76428546390616
3;K683002101;LA-LOIRE-A-LA-CHAPELLE-SUR-LOIRE;0.224111;47.247040;2005;303.1020265774915;647.8671534426596;574.5520509945652;331.401218106266
377;K720261001;L'INDRE-A-ARDENTES;1.830585;46.741917;2005;3.600919955665024;8.878071257751214;7.36487050615942;3.9152049047270063
186;K731261001;L'INDRE-A-SAINT-CYRAN-DU-JAMBOT;1.127078;47.016872;2005;7.875971507010231;17.71458467799776;14.920110114492754;8.195845659582265
115;K754000501;L'INDRE-A-BREHEMONT;0.352330;47.281715;2005;13.431818113679425;29.65218422898767;25.019558492753625;13.825703563576402
245;L014061001;LA-VIENNE-A-SAINT-PRIEST-TAURION;1.402903;45.884956;2005;11.548022062144751;34.711099441539034;23.69094965108696;10.189994962257238
387;L030000101;LE-TAURION-A-CHATELUS-LE-MARCHEIX;1.608256;45.994156;2005;5.878200615005683;17.188952033993274;12.827024505434784;5.824413768779773
269;L032151001;LE-TAURION-A-SAINT-PRIEST-TAURION-[LE-CHAUVAN];1.409804;45.904598;2005;8.968007327775673;26.80245062159133;19.442416128623183;8.683038794063759
147;L040061001;LA-VIENNE-AU-PALAIS-SUR-VIENNE;1.326285;45.860226;2005;21.47205897195908;64.34209239521853;45.19110651086957;19.83852644118725
424;L056301001;LA-BRIANCE-A-CONDAT-SUR-VIENNE-[CHAMBON-VEYRINAS];1.240120;45.756767;2005;4.649623765441455;14.61174043332088;10.035651135144928;4.26456606302675
111;L070061001;LA-VIENNE-A-VERNEUIL-SUR-VIENNE-[PONT-DE-LA-GABIE];1.098527;45.841560;2005;29.884500015157258;90.15372227007845;62.87720530724638;27.620926031879808
85;L094061001;LA-VIENNE-A-CONFOLENS;0.670063;46.013298;2005;36.75720768624479;110.74794622263728;77.606413442029;34.43858252620007
78;L120000301;LA-VIENNE-A-LUPSAULT-[JOUSSEAU];0.672388;46.169765;2005;38.91263633914362;116.6258724142697;82.14572873768115;36.67297673946501
171;L232440000;LE-CLAIN-A-ITEUIL;0.306456;46.470081;2005;8.796781784388026;22.80558327157265;16.074510814130434;7.902651546720411
160;L234161001;LE-CLAIN-A-POITIERS-[PONT-SAINT-CYPRIEN];0.345826;46.575459;2005;10.778103080712391;27.68347368098618;19.610756469565217;9.71004518908025
125;L250161001;LE-CLAIN-A-DISSAY;0.422729;46.702576;2005;13.98190674801061;35.24129948673889;25.198489618840583;12.667498314767313
41;L320062001;LA-VIENNE-A-INGRANDES;0.563578;46.877071;2005;59.9076287635468;168.0445232241315;121.71349605036232;56.97392537852693
357;L420000301;LA-CREUSE-A-AHUN;2.026180;46.123398;2005;6.310526778325123;18.81754747366455;13.938921053260868;6.18348901355808
289;L421071001;LA-CREUSE-A-GLENIC;1.918907;46.223858;2005;7.786740511178476;22.65892155472544;17.29942171775362;7.880233743862221
229;L422071001;LA-CREUSE-A-FRESSELINES;1.679069;46.378426;2005;9.067803105721865;26.269677075084047;20.265600591304345;9.296877668376696
441;L440000101;LA-PETITE-CREUSE-A-GENOUILLAC;1.994956;46.357235;2005;3.001879485032209;7.096175913335824;6.292212497101449;3.4556614210333456
324;L441171001;LA-PETITE-CREUSE-A-FRESSELINES-[PUY-RAGEAUD];1.688999;46.385937;2005;4.361293667298218;10.57306648860665;9.288020619202898;4.968402658849395
144;L453000201;LA-CREUSE-A-EGUZON-CHANTOME;1.612920;46.454411;2005;15.312596866237213;41.82334299103474;33.684034662318844;16.353822864785638
114;L471071001;LA-CREUSE-A-CIRON-[SCOURY];1.289224;46.632484;2005;19.30305983402804;50.94322720918939;41.58711094492754;20.62233586258703
434;L510181001;LA-GARTEMPE-A-FOLLES-[BESSINES];1.433170;46.113754;2005;3.823207504357711;11.168500515128876;8.693809138405797;4.070820606082815
211;L530181001;LA-GARTEMPE-A-SAINT-BONNET-DE-BELLAC;0.948681;46.184006;2005;9.245585637741568;27.29323527867016;20.2684810615942;9.480404652620008
168;L541181001;LA-GARTEMPE-A-MONTMORILLON;0.869247;46.423275;2005;11.67478744789693;33.44645935338065;25.35080961231884;12.033135175155737
364;L556000102;L'ANGLIN-A-MAUVIERES;1.093464;46.568687;2005;2.991275731337628;6.939292601793052;5.949033992753623;3.196286634298278
192;L574191001;L'ANGLIN-A-MERIGNY;0.924295;46.630508;2005;6.889356749526336;16.411460520732163;13.659111691666666;7.201417359838769
54;L602071001;LA-CREUSE-A-LEUGNY;0.703836;46.909534;2005;42.210583721864346;110.27174246283154;89.2757854460145;44.65913008611213
310;L620201002;LA-CLAISE-AU-GRAND-PRESSIGNY;0.812084;46.908283;2005;3.965083210685866;8.497646209936496;7.204594378623189;4.0328363400513005
325;L620201201;LA-CLAISE-A-CHAUMUSSAY;0.862110;46.871864;2005;3.479804754831376;7.434169010085917;6.336276702898551;3.562848899596922
17;L700061001;LA-VIENNE-A-NOUATRE;0.544852;47.050102;2005;108.53151402235694;292.02439785394097;222.99794508985508;108.32639151850492
2;L800001020;LA-LOIRE-A-SAUMUR;-0.075429;47.262417;2005;427.6863612660098;975.5122221684722;831.3008348159419;458.48541174166365
376;L814211001;LE-THOUET-A-SAINT-GENEROUX;-0.139912;46.883602;2005;3.633588647214854;11.200082632050805;6.510632566666666;2.9605346793697325
279;L822211001;LE-THOUET-A-MISSE;-0.191249;46.952492;2005;5.297156358469117;15.62554134889802;9.42738943115942;4.408104144741664
239;L823211001;LE-THOUET-A-SAINTE-RADEGONDE-[VRINES];-0.246205;46.997211;2005;5.5576358624478965;16.24779056705267;9.895902960144928;4.657383477464273
404;L834301001;L'ARGENTON-A-MASSAIS;-0.356462;46.997662;2005;3.0412368548692688;8.33050253231229;5.294524376811594;2.6216648204470503
345;L852301001;LE-CANAL-DE-LA-DIVE-A-POUANCAY;-0.089622;47.097294;2005;2.328236667298219;4.587521224505043;3.845968334782609;2.1973281898131183
203;L922000101;L'AUTHION-AUX-PONTS-DE-CE-[PONT-BOURGUIGNON];-0.528519;47.430634;2005;4.620420444107617;9.474588318266717;8.121209319565217;4.596659877244412
303;M005061020;LA-SARTHE-A-SAINT-CENERI-LE-GEREI-[MOULIN-DU-DESERT];-0.023533;48.385887;2005;4.376448256157635;11.96011581359731;8.29789156231884;3.866726881641627
473;M024301000;L'ORNE-SAOSNOISE-A-MONTBIZOT-[MOULIN-NEUF-CIDRERIE];0.198518;48.151695;2005;2.352334325502084;5.555143419125887;4.076218494565217;2.135536235251008
130;M025061020;LA-SARTHE-A-SOUILLE;0.186667;48.116158;2005;13.307384880636604;35.37400298580501;24.55383637572464;12.04541528728472
330;M036151010;L'HUISNE-A-NOGENT-LE-ROTROU-[PONT-DE-BOIS];0.813870;48.318501;2005;2.2511323395225467;7.360790440044826;4.350265309782609;1.4559021095639428
207;M040151010;L'HUISNE-A-CHERRE-[LES-AJEUX];0.642991;48.164215;2005;4.656611718075029;13.56861510048562;8.800516157608696;3.671344671308172
167;M042151010;L'HUISNE-A-MONTFORT-LE-GESNOIS-[LA-PECARDIERE];0.405299;48.041599;2005;6.636990346722243;18.0429098270452;12.536588899637682;5.731296801758886
75;M050061010;LA-SARTHE-A-SPAY-[AMONT];0.144678;47.912708;2005;22.922785245547555;60.16860522525215;42.641033503985504;20.85421429901063
59;M068061010;LA-SARTHE-A-SAINT-DENIS-D'ANJOU-[BEFFES];-0.385897;47.803162;2005;30.898393330807124;79.45178604856183;57.52694300108696;28.679664997801392
351;M102000101;LE-LOIR-A-ALLUYES;1.381421;48.216736;2005;1.332905942023494;3.414267685468808;2.0431648833333336;0.8315319245144742
244;M104161010;LE-LOIR-A-SAINT-MAUR-SUR-LE-LOIR;1.417776;48.151657;2005;2.5605596043956043;6.46085436981696;4.310295960507246;1.981743083180652
103;M112481601;LE-LOIR-A-MOREE;1.212904;47.917568;2005;8.676252283061766;19.11899060739634;14.42039596594203;7.404969217295713
88;M115161010;LE-LOIR-A-VILLAVARD;0.890288;47.759048;2005;11.448861594543388;24.625176429585355;19.237891593115943;10.242310906192744
443;M123303000;LA-BRAYE-[TOTALE]-A-SAVIGNY-SUR-BRAYE;0.803244;47.879627;2005;2.1488984209928006;4.800254485244677;3.89405101268116;2.144443648222792
67;M134161010;LE-LOIR-A-FLEE-[PORT-GAUTIER];0.479911;47.710697;2005;18.19053767449792;39.35093932274935;31.65096719456521;17.0268993198974
55;M153161010;LE-LOIR-A-DURTAL;-0.245142;47.669491;2005;23.95827835051156;51.63680221441912;42.46544581304347;22.937919525467205
460;M304091001;LA-MAYENNE-A-COUTERNE;-0.417185;48.507809;2005;3.644889789314135;10.884432334703028;6.822818113043478;3.1860754342249904
328;M306091010;LA-MAYENNE-A-AMBRIERES-LES-VALLEES-[CIGNE];-0.586379;48.445248;2005;4.946860674876848;14.724267118416138;9.366489771014493;4.376325570538659
463;M313301010;LA-VARENNE-A-SAINT-FRAIMBAULT-[MOULIN-CRINAIS];-0.675493;48.497303;2005;3.2342721762031075;10.03355028726186;6.435868299637681;2.7584520296812016
159;M323091010;LA-MAYENNE-A-SAINT-BAUDELLE;-0.628936;48.281513;2005;12.605725355058734;37.41964837317893;24.124067347101448;11.035157907658483
124;M334091010;LA-MAYENNE-A-L'HUISSERIE-[BONNE];-0.740966;48.012222;2005;16.62523084994316;48.15998538812104;31.577217085144927;14.652199093807257
94;M360091010;LA-MAYENNE-A-CHATEAU-GONTIER;-0.699043;47.817654;2005;21.519042624857903;60.584214074710495;40.19571358949276;19.030466191278855
91;M363091010;LA-MAYENNE-A-CHAMBELLAY;-0.679439;47.689461;2005;22.398951143993937;62.64957054277176;41.70385793949275;19.82831588787101
358;M377181010;L'OUDON-A-CHATELAIS-[MARCILLE];-0.926741;47.774063;2005;3.150228354300872;7.741010847964139;5.319008760869566;2.7603607493587394
221;M385181010;L'OUDON-A-SEGRE-[ECLUSE-DE-MAINGUE];-0.867985;47.685772;2005;5.522926990147783;13.55721097908106;9.421054126811594;4.887223994503481
210;M386181010;L'OUDON-A-ANDIGNE-[PORT-AUX-ANGLAIS];-0.765540;47.667706;2005;5.885518857521789;14.39469265446395;10.033690915579712;5.215577742030048
300;M522201010;LE-LAYON-A-SAINT-LAMBERT-DU-LATTAY-[PONT-DE-BEZIGON];-0.632307;47.316185;2005;3.134784660098522;7.477144209936497;5.445863720652174;2.8882687251740564
1;M530001010;LA-LOIRE-A-MONTJEAN-SUR-LOIRE;-0.861211;47.392303;2005;535.089589624479;1244.2699212618604;1037.4236029079711;564.9149414719677
0;M624001000;LA-LOIRE-[TOTALE]-A-NANTES-[SAINT-FELIX];-1.538868;47.211681;2005;539.3951807101175;1259.877830850579;1058.1185601094203;577.187925534628
335;M711241010;LA-SEVRE-NANTAISE-A-TIFFAUGES-[LA-MOULINETTE];-1.115085;47.019070;2005;5.8401514789693065;17.440649522226373;9.458704864492754;4.1942110487358
212;M730242011;LA-SEVRE-NANTAISE-A-CLISSON;-1.281624;47.090729;2005;8.587928854111407;24.991828411281283;14.089090964130436;6.48075669109564
425;M745301010;LA-MAINE-A-REMOUILLE;-1.371329;47.055702;2005;3.7660681133004927;10.886743883825178;5.892743170652174;2.753759378526933
400;O001004003;LA-GARONNE-A-SAINT-BEAT-[2];0.692109;42.915356;2005;10.110080690791966;14.989719266716472;41.652684211231886;22.700165330157567
153;O020002001;LA-GARONNE-[PARTIELLE]-A-SAINT-GAUDENS-[VALENTINE];0.706151;43.097996;2005;28.366874954149303;49.755827586103855;105.89614070036232;54.89722301026017
154;O020004002;LA-GARONNE-[TOTALE]-A-SAINT-GAUDENS-[VALENTINE---RECENT];0.711438;43.095318;2005;28.583702200833653;50.43308261001121;106.44948785217392;55.432107462440456
436;O039252001;LE-SALAT-A-SOUEIX-ROGALLE-[KERCABANAC-1];1.212371;42.910522;2005;8.088895593406594;16.73334704856182;28.314502628985508;13.94919503591059
260;O050252002;LE-SALAT-A-SAINT-LIZIER-[SAINT-GIRONS];1.140881;42.991501;2005;15.704663614247822;33.45779933246171;52.17534774202898;25.76413341407109
197;O059251001;LE-SALAT-A-ROQUEFORT-SUR-GARONNE;0.973925;43.154442;2005;18.21211027927245;39.55843340418379;58.88934823913044;29.180057890069623
84;O066001001;LA-GARONNE-A-CARBONNE;1.216576;43.290623;2005;51.05913348086397;100.52353790287634;176.64015322173913;91.9607994840601
73;O082001001;LA-GARONNE-A-MURET;1.328315;43.458225;2005;54.405030960591134;108.18219214867388;184.49410639710143;96.0462222594357
261;O120251001;L'ARIEGE-A-QUIE;1.605648;42.846939;2005;11.306285938613112;20.563083853193877;54.78611990652173;24.800953144741666
217;O125251001;L'ARIEGE-A-FOIX;1.609016;42.966625;2005;14.531412154982949;29.76970484796414;66.01224609891304;29.719572068889704
173;O137251002;L'ARIEGE-A-SAVERDUN-;1.577842;43.231949;2005;16.352108394467603;34.079940644378034;70.12041778804348;31.98691963613045
386;O153291001;L'HERS-VIF-A-ROUMENGOUX;1.934243;43.082527;2005;4.365238350511557;11.41528158050056;13.26344419963768;5.537958920850128
216;O166291001;L'HERS-VIF-A-CALMONT;1.595355;43.292484;2005;7.574564852216749;18.458852803511395;20.22796975362319;9.154504997801393
109;O171251001;L'ARIEGE-A-AUTERIVE;1.466145;43.369015;2005;24.644408105342933;53.93189358834516;91.77974938369564;42.116940050567976
92;O188251001;L'ARIEGE-A-PINSAGUEL-[LACROIX-FALGARDE];1.408489;43.498318;2005;27.2041526453202;58.9265344811356;96.7758627097826;45.09128732576036
467;O198431001;LE-TOUCH-A-TOULOUSE-[SAINT-MARTIN-DU-TOUCH];1.376184;43.598682;2005;1.728415163698371;3.354014961150541;3.223694566666667;2.0281395804323927
42;O200001001;LA-GARONNE-A-PORTET-SUR-GARONNE;1.415287;43.526123;2005;83.73216544334974;171.63676988382517;285.7511107992753;144.03041771931112
350;O222251001;L'HERS-MORT-A-TOULOUSE-[PONT-DE-PERIOLE];1.480100;43.627769;2005;2.962795984463812;5.637670005229735;5.140619241666667;3.056067604617076
459;O234401001;LE-GIROU-A-CEPET;1.433759;43.752697;2005;1.947831060629026;3.7197731270078447;3.473644180797101;2.0096428255771346
25;O262002002;LA-GARONNE-A-VERDUN-SUR-GARONNE;1.242179;43.854637;2005;97.27976270708602;198.54114362009716;310.5675537822464;160.6425243580066
329;O288000101;LA-GIMONE-A-GARGANVILLAR-[CASTELFERRUS];1.111183;43.997772;2005;3.09514225198939;6.32294375793799;5.503653743478261;3.495744475998534
21;O290002001;LA-GARONNE-A-SAINT-AIGNAN-[TRES-CASSES];1.078560;44.022640;2005;101.51840789352028;207.27345338139708;318.18356237862315;166.711035644192
409;O312102002;LE-TARN-A-MONTBRUN-[PONT-DE-MONTBRUN];3.496770;44.333019;2005;13.94334451193634;17.296272543892417;13.547865004710143;4.813431325393917
299;O314101001;LE-TARN-A-MOSTUEJOULS-[LA-MUSE];3.222334;44.209538;2005;17.29388187949981;23.53514221479268;18.38763956231884;7.0494240476364975
461;O339403004;LA-DOURBIE-A-MILLAU-[MASSEBIAU-3];3.129373;44.101650;2005;9.819970418719212;15.849033161748224;11.164713107608694;4.138317145840968
131;O347000101;LE-TARN-A-SAINT-VICTOR-ET-MELVIEU-[PINET];2.804362;44.070206;2005;36.06936478552482;58.421418409413526;44.1661524518116;17.567345146940273
83;O402101001;LE-TARN-A-ALBI-[MAS-LASBORDE];2.121113;43.943150;2005;51.87770567032967;95.84410577848338;71.91449522173913;29.27625959069256
301;O422251002;L'AGOUT-A-CASTRES-[TUTELLE];2.261719;43.614868;2005;12.769451635089048;30.78038199738513;19.49726597246377;6.487043065591792
271;O425251001;L'AGOUT-A-CASTRES-[CLOT];2.222054;43.593601;2005;13.59357856801819;33.34216247067613;21.46180264528985;7.30027950274826
444;O439401001;LE-THORE-A-LABRUGUIERE;2.295748;43.534492;2005;6.986773899583175;16.95402145423982;10.734985267753624;3.7579845558812752
146;O469251003;L'AGOUT-A-LAVAUR-[PONT-DE-LAVAUR];1.822910;43.701405;2005;24.97022256460781;59.70516250765783;41.312705907608695;15.851616042506413
478;O475401001;LE-DADOU-A-VENES;2.192137;43.761185;2005;2.628771225464191;7.883867591333582;5.960659275;2.4889983008428
423;O477401001;LE-DADOU-A-MONTDRAGON;2.091662;43.778366;2005;3.521873188707844;9.88393282555099;7.765531006884058;3.447206930743862
352;O479404001;LE-DADOU-A-GRAULHET-[LA-JONQUIERE];1.960869;43.773186;2005;4.100370936718454;11.012457132611132;8.89945828115942;4.071561285086112
48;O493101001;LE-TARN-A-VILLEMUR-SUR-TARN;1.495663;43.880424;2005;84.3349400530504;174.73099138961524;130.64819472826088;53.86289215573471
438;O509252002;L'AVEYRON-A-ONET-LE-CHATEAU-[RODEZ];2.622301;44.362568;2005;4.281612849185298;11.19066147217034;8.804530439130435;3.6826498900696234
277;O519251003;L'AVEYRON-A-VILLEFRANCHE-DE-ROUERGUE-[RECOULES];2.054888;44.348221;2005;7.174766586206896;18.75760823907359;15.138841670289857;6.451908191278856
